id,carat,cut,color,clarity,depth,table,x,y,z,price
9040,1.2,Very Good,E,SI1,63.2,57.0,6.75,6.69,4.25,6373
5693,0.55,Ideal,I,VVS1,61.7,56.0,5.24,5.29,3.25,1593
6712,0.7,Ideal,D,SI2,60.3,56.0,5.77,5.73,3.47,2423
21342,2.02,Ideal,I,SI2,60.9,60.0,8.08,8.14,4.94,14027
4797,0.33,Ideal,H,VS1,62.2,53.3,4.45,4.48,2.77,592
17228,1.01,Very Good,G,VS1,62.5,56.0,6.36,6.4,3.99,6846
22563,1.0,Premium,D,SI1,61.4,58.0,6.4,6.34,3.91,5096
14157,0.31,Premium,H,VVS2,61.4,59.0,4.35,4.38,2.68,625
15143,0.56,Premium,G,SI2,60.0,60.0,5.48,5.42,3.11,1208
26188,0.34,Premium,F,VS2,62.6,59.0,4.48,4.44,2.79,880
9548,0.31,Good,G,VVS1,63.1,56.0,4.33,4.35,2.74,816
6669,0.52,Ideal,H,IF,59.2,58.0,5.23,5.31,3.12,1967
4242,0.7,Premium,G,VS1,61.4,59.0,5.74,5.59,3.51,2535
16510,1.08,Ideal,J,VS2,62.3,56.0,6.6,6.53,4.09,4093
26509,2.0,Premium,G,SI2,60.3,57.0,8.25,8.06,4.92,12388
25149,0.76,Good,D,VS2,63.5,55.0,5.81,5.85,3.7,3443
111,0.55,Very Good,E,SI1,59.7,60.0,5.31,5.41,3.2,1559
4878,0.32,Premium,E,VVS2,61.1,58.0,4.45,4.42,2.71,1080
20539,1.16,Ideal,D,SI2,62.5,56.0,6.7,6.8,4.23,5615
18846,0.9,Very Good,I,VS2,62.8,52.0,6.19,6.23,3.9,3764
1483,0.36,Ideal,I,IF,61.8,55.0,4.58,4.61,2.84,735
13049,0.32,Premium,G,VS2,60.7,58.0,4.38,4.42,2.67,561
2602,1.11,Ideal,D,VVS2,62.3,56.0,6.59,6.64,4.12,12390
15113,0.44,Ideal,E,VVS1,61.1,56.0,4.91,4.94,3.01,1924
22514,0.32,Ideal,F,VS1,61.9,55.0,4.41,4.4,2.73,876
25264,0.7,Very Good,H,VS2,61.4,54.0,5.77,5.66,3.51,2138
22168,1.21,Premium,E,VS1,60.3,58.0,6.95,6.91,4.18,10137
3597,1.19,Good,I,SI1,63.7,57.2,6.69,6.73,4.28,5236
8628,1.28,Premium,H,SI1,62.3,58.0,7.0,6.94,4.34,6946
5122,1.24,Ideal,I,SI1,62.4,57.0,6.89,6.87,4.29,5976
3181,0.55,Good,H,SI1,61.7,55.0,5.23,5.18,3.31,1263
22410,1.51,Very Good,H,VS2,63.1,57.0,7.24,7.21,4.56,8219
8861,1.5,Premium,G,SI2,61.8,59.0,7.29,7.21,4.48,9072
15247,1.18,Ideal,G,VS1,61.9,56.0,6.81,6.76,4.2,8556
20879,1.15,Ideal,G,SI1,62.0,55.0,6.72,6.76,4.18,6313
14902,0.5,Ideal,F,VS2,60.9,57.0,5.14,5.16,3.14,1749
24337,0.54,Premium,F,SI1,63.0,57.0,5.23,5.18,3.28,1349
5240,1.01,Very Good,H,VS1,63.5,56.0,6.32,6.27,4.0,4412
7245,1.22,Ideal,H,VVS2,62.2,56.0,6.83,6.87,4.26,8014
24563,1.01,Ideal,D,SI1,62.1,56.0,6.36,6.43,3.97,5694
14336,0.91,Ideal,I,SI2,61.6,57.0,6.23,6.24,3.84,3034
15208,1.04,Ideal,F,VVS2,62.2,56.0,6.46,6.53,4.04,9115
5020,0.55,Ideal,G,VS1,61.3,57.0,5.28,5.25,3.23,1792
979,0.32,Premium,H,VVS1,60.9,58.0,4.43,4.4,2.69,936
9820,0.47,Premium,G,VS2,61.0,59.0,5.03,5.0,3.06,1116
13949,0.43,Premium,G,VVS1,62.2,58.0,4.78,4.83,2.99,1207
26883,0.5,Very Good,J,VS2,63.2,60.0,5.06,5.01,3.18,1059
1362,1.02,Very Good,E,VVS1,62.2,57.0,6.4,6.59,4.04,10672
1949,1.0,Very Good,F,SI2,61.6,62.0,6.3,6.37,3.9,4255
26785,1.01,Fair,G,SI2,58.7,67.0,6.52,6.56,3.84,3816
3697,1.04,Fair,F,I1,65.4,60.0,6.39,6.3,4.15,2134
4409,0.3,Ideal,E,VVS1,60.1,57.0,4.41,4.38,2.64,956
10442,1.06,Ideal,D,VS2,62.5,54.0,6.53,6.6,4.1,6856
8421,0.51,Ideal,G,VVS2,62.0,57.0,5.13,5.1,3.17,1842
5622,1.5,Ideal,F,SI1,62.0,53.0,7.32,7.29,4.53,11405
26622,1.56,Ideal,E,SI2,61.2,56.0,7.53,7.49,4.59,8518
7249,0.91,Ideal,G,SI2,62.3,56.0,6.18,6.22,3.86,3664
2820,0.41,Ideal,G,VS2,62.1,57.0,4.78,4.72,2.95,1061
7161,0.72,Ideal,E,SI1,62.0,57.0,5.72,5.66,3.53,2476
18059,0.31,Ideal,F,SI1,60.5,57.0,4.4,4.43,2.67,516
13661,0.7,Very Good,F,VVS1,63.0,60.0,5.59,5.62,3.53,3261
11586,1.71,Very Good,H,VS2,62.6,59.0,7.54,7.58,4.73,13445
4670,0.57,Very Good,G,VS1,59.9,57.0,5.38,5.47,3.25,1934
12675,0.78,Very Good,H,SI2,61.8,59.0,5.85,5.9,3.63,2252
26584,0.81,Premium,G,VS2,62.9,58.0,5.94,5.88,3.72,3193
9879,1.0,Premium,F,VVS2,59.9,60.0,6.46,6.5,3.88,8448
7514,0.31,Ideal,D,VS2,61.2,55.0,4.39,4.37,2.68,942
9999,1.27,Premium,J,VS1,62.6,59.0,6.88,6.92,4.32,5518
7085,1.57,Ideal,J,SI1,62.0,55.6,7.43,7.47,4.62,8035
21459,2.09,Very Good,I,VS1,62.9,57.0,8.09,8.13,5.1,18215
5405,0.29,Premium,I,VS2,62.4,58.0,4.23,4.2,2.63,429
12132,0.26,Good,H,VVS2,63.3,58.0,4.04,4.08,2.57,468
26076,0.55,Ideal,H,VVS1,61.6,55.0,5.26,5.29,3.25,2303
26133,0.58,Ideal,D,SI1,61.1,57.0,5.36,5.41,3.29,1737
10934,0.42,Ideal,E,VS2,62.4,55.0,4.83,4.79,3.0,1024
11665,1.01,Good,G,SI1,63.3,59.0,6.24,6.31,3.97,4781
8159,1.13,Premium,G,SI2,60.0,61.0,6.78,6.71,4.05,4518
16044,0.54,Ideal,H,VVS1,61.1,57.0,5.22,5.26,3.2,1846
19524,1.0,Very Good,E,SI2,61.9,59.0,6.39,6.43,3.97,4311
14828,1.0,Fair,G,VVS2,66.9,55.0,6.2,6.17,4.14,4534
17384,0.37,Ideal,D,VVS1,61.3,56.0,4.6,4.63,2.83,1764
22882,0.3,Premium,E,VVS2,60.8,60.0,4.31,4.27,2.61,1013
1718,1.53,Premium,J,IF,61.1,58.0,7.45,7.41,4.54,9596
24080,0.4,Good,G,SI2,63.4,59.0,4.64,4.66,2.95,596
5163,1.13,Premium,F,SI1,60.6,60.0,6.76,6.67,4.07,5581
19927,0.7,Ideal,E,VS2,62.7,56.0,5.73,5.63,3.56,2697
13584,1.02,Ideal,F,SI1,62.3,56.0,6.41,6.44,4.0,5773
24106,1.15,Very Good,D,VS1,62.9,54.0,6.72,6.69,4.22,7978
25170,0.25,Premium,E,VS2,59.7,61.0,4.1,4.08,2.44,525
24333,0.79,Ideal,F,SI1,62.5,57.0,5.88,5.92,3.69,2976
3711,0.62,Premium,G,I1,58.9,60.0,5.65,5.54,3.29,933
11730,0.32,Ideal,F,VVS1,61.5,56.0,4.39,4.42,2.71,803
17964,0.32,Ideal,E,VVS1,61.2,55.0,4.41,4.42,2.7,892
5862,0.9,Good,H,VS1,62.4,55.0,6.09,6.16,3.82,4409
14551,0.71,Premium,F,VS2,62.6,58.0,5.67,5.7,3.56,2853
25637,1.57,Ideal,E,SI2,61.4,56.0,7.52,7.44,4.59,10550
14430,1.53,Premium,H,VVS2,60.4,60.0,7.46,7.41,4.49,12092
23104,0.36,Premium,E,SI2,62.4,58.0,4.56,4.54,2.84,605
14167,0.42,Ideal,G,VS1,62.7,54.0,4.8,4.83,3.02,921
6078,0.41,Premium,F,VS2,61.3,58.0,4.84,4.79,2.95,1107
2514,0.9,Fair,H,VS2,64.6,55.0,6.07,6.0,3.9,3538
17703,2.51,Ideal,H,SI1,62.9,56.0,8.65,8.61,5.43,15324
10774,0.91,Good,H,VS2,63.1,59.0,6.13,6.16,3.88,3921
4208,0.27,Very Good,D,VS2,62.0,57.0,4.11,4.15,2.56,470
19535,0.3,Ideal,G,IF,62.2,55.0,4.31,4.34,2.69,863
525,0.56,Ideal,F,VS2,61.0,55.0,5.33,5.35,3.26,1708
971,0.37,Premium,E,SI1,59.3,58.0,4.75,4.73,2.81,833
13488,0.5,Ideal,D,SI1,60.9,57.0,5.11,5.13,3.12,1563
6084,1.01,Ideal,F,VVS2,61.8,56.0,6.49,6.46,4.0,8688
17345,0.31,Ideal,F,VS2,62.3,57.0,4.34,4.3,2.69,802
22489,2.42,Premium,J,VS2,61.3,59.0,8.61,8.58,5.27,17168
9604,1.58,Ideal,E,VS2,62.7,56.0,7.45,7.55,4.7,15579
25988,0.31,Ideal,G,VS1,61.7,55.0,4.35,4.33,2.71,802
23494,1.0,Fair,I,I1,66.9,57.0,6.15,6.03,4.09,1997
21581,0.41,Ideal,H,SI1,62.9,55.0,4.82,4.75,3.01,876
1354,0.71,Very Good,F,SI1,62.1,58.0,5.64,5.72,3.53,2221
13415,0.34,Ideal,F,SI2,61.9,54.0,4.51,4.53,2.8,426
354,0.7,Very Good,E,SI1,61.7,62.0,5.64,5.68,3.49,2569
25791,1.01,Premium,H,SI2,60.3,60.0,6.49,6.45,3.9,4412
7627,1.19,Premium,H,SI1,62.7,56.0,6.76,6.7,4.22,5802
19158,1.11,Very Good,I,SI2,63.1,57.0,6.59,6.54,4.14,4075
8746,0.9,Ideal,H,SI2,62.6,57.0,6.16,6.07,3.83,3548
5502,0.73,Ideal,H,SI1,62.8,57.0,5.77,5.72,3.61,2330
2534,0.34,Ideal,D,VVS1,62.4,55.0,4.49,4.45,2.79,1211
17348,0.36,Premium,E,SI2,60.6,59.0,4.61,4.57,2.78,648
13978,0.37,Ideal,D,VS2,61.1,56.0,4.64,4.66,2.84,1050
18060,0.33,Ideal,D,VVS2,61.7,57.0,4.52,4.47,2.71,1062
8703,0.72,Ideal,F,SI2,61.7,57.0,5.74,5.79,3.57,2058
26815,1.01,Good,F,VS2,61.7,58.0,6.3,6.34,3.9,6288
89,0.41,Very Good,I,VVS2,63.1,56.0,4.75,4.72,2.99,1061
6911,0.5,Ideal,G,VVS2,61.4,56.0,5.11,5.15,3.15,1787
3698,0.53,Ideal,H,IF,62.0,54.0,5.22,5.27,3.25,1949
8554,0.71,Premium,F,VS1,60.5,58.0,5.75,5.72,3.47,2839
13301,0.61,Ideal,J,VS1,61.1,56.0,5.44,5.49,3.33,1569
7700,0.38,Ideal,D,VVS1,61.3,56.0,4.65,4.71,2.87,1400
13165,1.27,Premium,G,VVS2,61.0,58.0,6.96,7.01,4.26,10203
20371,0.52,Very Good,G,SI1,59.4,60.0,5.23,5.28,3.12,1267
2356,0.32,Good,D,SI1,63.7,55.0,4.38,4.35,2.78,756
15476,0.31,Ideal,D,VS1,61.6,55.0,4.3,4.33,2.66,713
586,0.42,Ideal,H,SI1,61.7,55.0,4.84,4.85,2.99,885
6845,0.9,Premium,I,VS2,61.6,58.0,6.15,6.09,3.77,3478
25788,0.91,Good,E,SI1,60.2,60.0,6.17,6.26,3.74,4523
21631,1.14,Premium,G,SI2,62.8,58.0,6.68,6.64,4.18,4233
23203,1.17,Ideal,G,VS2,62.2,57.0,6.75,6.72,4.19,6321
8622,0.35,Ideal,J,VS2,61.8,55.0,4.54,4.56,2.81,446
25994,1.93,Ideal,F,SI1,59.5,60.0,8.1,8.13,4.83,18306
8781,1.05,Ideal,F,VS2,59.1,57.0,6.67,6.66,3.94,7697
16371,0.75,Premium,E,VS2,62.1,57.0,5.9,5.79,3.63,3024
5149,1.03,Very Good,F,SI2,63.1,57.0,6.42,6.38,4.04,3668
22463,1.01,Premium,H,VS2,62.3,62.0,6.39,6.35,3.97,4769
13539,0.5,Premium,D,VS2,62.2,60.0,5.15,5.05,3.17,1431
17391,0.91,Very Good,F,SI1,60.1,58.0,6.3,6.35,3.8,3879
12603,0.9,Premium,F,VS2,62.3,58.0,6.16,6.14,3.83,4838
5099,1.05,Very Good,H,VS1,63.4,57.0,6.48,6.45,4.1,4969
21587,0.34,Premium,D,SI2,60.6,60.0,4.53,4.48,2.73,650
1360,0.3,Ideal,F,VVS1,61.6,55.0,4.33,4.37,2.68,814
24643,0.41,Very Good,F,VS2,63.2,57.0,4.76,4.74,3.0,1107
20719,0.45,Ideal,I,VS1,62.1,55.0,4.9,4.92,3.05,825
25756,0.72,Good,E,SI1,63.7,58.0,5.71,5.66,3.62,2361
22427,0.71,Very Good,J,SI1,59.1,61.0,5.82,5.85,3.45,1861
10538,0.9,Good,H,SI1,62.8,62.0,6.05,6.09,3.81,3447
16709,0.9,Premium,H,VS1,60.2,58.0,6.32,6.28,3.79,4234
2639,1.01,Premium,E,SI1,61.0,59.0,6.47,6.44,3.94,5749
17269,0.39,Ideal,G,IF,62.1,53.7,4.67,4.71,2.91,1189
19432,0.59,Premium,E,VS2,62.5,56.0,5.4,5.36,3.36,2578
5643,0.38,Premium,E,VS2,61.8,58.0,4.61,4.64,2.86,866
20229,0.94,Very Good,G,SI2,62.3,59.0,6.2,6.26,3.88,3351
163,0.3,Good,E,VVS2,59.8,64.0,4.34,4.29,2.58,814
14694,0.33,Premium,G,VS1,61.9,58.0,4.43,4.46,2.75,666
18576,2.0,Very Good,J,SI1,61.9,59.0,7.96,8.0,4.94,11404
13042,0.56,Ideal,E,VS2,61.1,57.0,5.37,5.33,3.27,2066
9371,1.42,Premium,H,SI2,61.6,58.0,7.22,7.17,4.43,7316
15676,1.55,Premium,H,VS2,60.4,60.0,7.39,7.44,4.48,11048
19008,0.78,Ideal,H,SI2,61.7,54.0,5.89,5.85,3.63,2012
25841,0.33,Ideal,F,VVS1,61.8,53.0,4.48,4.51,2.78,880
5891,0.4,Very Good,D,SI1,63.0,59.0,4.69,4.7,2.96,690
17114,0.3,Very Good,E,SI2,61.9,58.0,4.28,4.31,2.66,421
6672,1.26,Very Good,G,VVS1,60.2,59.0,6.98,7.07,4.23,10922
8845,1.04,Very Good,F,VS1,61.6,60.0,6.49,6.54,4.01,8090
21698,0.51,Ideal,G,VS1,62.0,56.0,5.06,5.16,3.17,1656
9808,1.52,Ideal,G,SI1,63.0,55.0,7.31,7.38,4.63,11510
152,1.45,Very Good,J,VS2,62.8,57.0,7.14,7.17,4.49,6671
2871,0.54,Ideal,F,VS2,60.1,56.0,5.31,5.28,3.18,1786
2921,1.08,Ideal,I,SI1,62.6,54.0,6.56,6.51,4.09,5141
12729,1.01,Ideal,E,I1,62.0,57.0,6.41,6.37,3.96,3450
26604,0.52,Ideal,I,VVS1,60.1,56.0,5.24,5.27,3.16,1454
10948,0.23,Premium,E,VVS1,61.3,60.0,4.01,3.95,2.44,680
11687,0.7,Very Good,H,VVS1,63.5,58.0,5.63,5.59,3.56,2682
25391,0.32,Ideal,H,VVS1,61.3,57.0,4.41,4.43,2.71,821
20551,0.35,Ideal,I,VS2,62.5,57.0,4.53,4.5,2.82,630
24356,0.57,Very Good,H,VS2,61.7,54.8,5.34,5.37,3.3,1605
19070,0.38,Very Good,F,VS2,62.8,57.0,4.58,4.62,2.89,800
9778,1.01,Very Good,F,SI1,62.3,55.0,6.38,6.42,3.99,5789
15886,0.91,Good,F,VS1,63.5,56.0,6.14,6.18,3.91,4823
17353,0.3,Ideal,H,IF,61.5,56.0,4.32,4.33,2.66,764
21972,2.01,Very Good,I,SI1,60.3,59.0,8.14,8.21,4.93,15126
513,0.38,Very Good,F,SI2,61.7,61.0,4.61,4.67,2.83,600
20951,0.35,Ideal,E,VS1,61.6,55.1,4.54,4.58,2.81,771
14306,1.02,Ideal,E,VS1,62.6,56.0,6.45,6.42,4.03,8545
1803,1.22,Premium,G,SI1,60.7,59.0,6.92,6.96,4.21,6492
1819,0.32,Premium,I,IF,61.9,59.0,4.39,4.37,2.71,864
15685,0.33,Good,I,SI1,63.6,57.0,4.39,4.42,2.8,445
475,1.23,Premium,H,VS2,59.3,58.0,7.0,6.94,4.13,5979
8272,1.0,Premium,G,SI2,61.4,61.0,6.35,6.32,3.89,3713
601,0.59,Very Good,G,SI1,63.0,57.0,5.35,5.38,3.38,1412
12943,0.9,Good,D,SI2,63.5,62.0,6.09,6.13,3.88,3425
2538,1.52,Fair,H,SI1,61.2,60.0,7.39,7.29,4.49,8818
18026,1.51,Good,I,SI1,63.8,57.0,7.21,7.18,4.59,6046
26513,0.7,Very Good,F,SI1,58.4,63.0,5.77,5.84,3.39,2058
12747,0.38,Very Good,E,SI1,62.8,58.0,4.6,4.63,2.9,701
15649,0.41,Ideal,D,VVS2,61.1,56.0,4.81,4.78,2.93,1181
487,0.93,Ideal,I,SI1,62.5,55.0,6.23,6.29,3.91,3856
12334,1.0,Good,E,VS2,63.1,56.0,6.37,6.41,4.03,6776
12735,0.37,Ideal,F,SI1,62.4,54.0,4.6,4.63,2.88,616
1294,1.14,Ideal,H,SI1,61.6,57.0,6.7,6.75,4.14,5003
2736,1.01,Good,H,SI2,64.8,58.0,6.24,6.29,4.06,4149
19013,0.51,Ideal,D,VS2,61.9,54.0,5.14,5.17,3.19,1660
10717,0.56,Ideal,H,VS1,61.8,55.0,5.3,5.34,3.29,1616
2971,1.3,Premium,F,VVS1,59.3,59.0,7.11,7.08,4.22,14068
4845,0.35,Ideal,G,IF,61.5,55.0,4.53,4.57,2.8,1001
17839,0.4,Ideal,G,VS2,62.6,56.0,4.69,4.74,2.95,804
26693,1.01,Very Good,G,VS1,63.6,57.0,6.34,6.36,4.04,7021
2497,2.02,Premium,H,SI1,62.1,61.0,8.06,7.99,4.98,17265
19670,0.71,Good,F,VS2,57.8,60.0,5.9,5.87,3.4,2801
4091,1.25,Ideal,J,VVS2,62.1,56.0,6.81,6.84,4.24,5980
8620,1.21,Ideal,G,VVS1,60.2,57.0,7.02,6.94,4.2,10232
26187,0.33,Ideal,F,VS2,62.6,55.0,4.4,4.42,2.76,666
15246,1.62,Premium,G,VS2,62.3,58.0,7.49,7.54,4.68,13578
137,0.73,Very Good,E,VS1,62.1,60.0,5.71,5.79,3.57,3353
26670,2.1,Good,H,SI1,63.7,61.0,8.1,8.07,5.15,12121
435,0.51,Good,F,SI1,63.6,56.0,5.11,5.08,3.24,1312
4734,0.7,Fair,E,SI2,65.3,56.0,5.57,5.54,3.63,1998
15280,0.3,Premium,D,VS2,62.0,58.0,4.32,4.29,2.67,911
13293,0.5,Fair,G,SI1,67.1,59.0,4.96,4.84,3.29,1103
24747,0.34,Ideal,D,VS2,60.6,57.0,4.51,4.53,2.74,805
6449,1.0,Premium,G,SI1,60.1,61.0,6.44,6.4,3.86,3634
20254,0.3,Premium,G,VVS2,62.0,60.0,4.33,4.25,2.66,878
9689,0.59,Ideal,E,SI1,61.7,56.0,5.35,5.45,3.33,1633
13738,0.42,Ideal,G,VVS2,61.7,56.0,4.84,4.88,3.0,1571
14247,0.35,Premium,F,VS2,62.0,59.0,4.51,4.55,2.81,706
19652,0.32,Premium,G,SI1,60.9,58.0,4.44,4.39,2.69,612
15938,0.51,Premium,G,SI2,58.6,59.0,5.3,5.25,3.09,1026
15174,0.32,Premium,H,VS2,60.5,59.0,4.43,4.39,2.67,648
24059,0.31,Premium,G,VVS1,60.7,58.0,4.4,4.37,2.66,1046
7126,1.5,Very Good,J,VVS2,63.3,56.0,7.18,7.29,4.58,8391
15065,0.72,Ideal,E,SI1,62.6,57.0,5.69,5.74,3.58,2731
20917,0.78,Very Good,J,SI1,58.0,61.0,6.07,6.13,3.54,2164
8981,0.55,Ideal,G,VS2,61.4,56.3,5.26,5.29,3.24,1662
9442,1.11,Ideal,H,VVS2,61.4,57.0,6.63,6.67,4.08,6837
5743,0.36,Ideal,F,VS2,61.5,55.0,4.6,4.57,2.82,807
7038,1.22,Very Good,F,SI1,61.7,58.0,6.91,6.97,4.2,7372
25700,0.39,Ideal,F,VVS1,61.8,55.0,4.69,4.73,2.91,1124
2488,1.48,Very Good,H,SI1,62.5,59.0,7.16,7.23,4.5,8815
9534,0.78,Ideal,H,SI2,62.6,56.0,5.88,5.81,3.66,1909
9255,1.01,Good,E,SI2,63.9,58.0,6.37,6.31,4.05,3611
19102,0.41,Ideal,D,SI1,60.7,55.0,4.83,4.86,2.94,771
4542,1.13,Ideal,D,VS1,61.2,57.0,6.7,6.72,4.1,11477
17854,2.05,Very Good,I,SI2,59.8,56.0,8.32,8.41,5.0,12839
624,0.58,Premium,D,VS1,59.2,60.0,5.46,5.41,3.22,2401
10195,0.39,Very Good,D,VS2,59.5,57.0,4.79,4.82,2.86,1040
21426,0.3,Very Good,J,SI1,63.4,54.0,4.29,4.23,2.7,450
8857,0.71,Premium,D,VS2,61.2,59.0,5.69,5.74,3.5,2874
4915,0.3,Ideal,F,IF,62.0,56.0,4.3,4.34,2.68,947
23029,1.0,Premium,H,SI1,59.0,60.0,6.52,6.56,3.86,4389
7274,0.32,Very Good,G,SI2,63.0,56.0,4.32,4.35,2.73,421
9799,0.62,Premium,F,SI1,61.7,59.0,5.51,5.48,3.39,1595
21411,1.51,Premium,G,VS1,63.0,59.0,7.24,7.19,4.55,12085
12970,0.36,Ideal,H,IF,61.6,56.0,4.56,4.59,2.82,912
856,1.73,Premium,J,SI1,60.7,58.0,7.73,7.78,4.71,9105
1088,2.29,Premium,H,VS2,61.6,60.0,8.45,8.43,5.2,17539
26866,0.54,Ideal,G,VVS1,61.3,56.0,5.28,5.23,3.22,2087
5164,1.0,Very Good,G,VS2,63.3,60.0,6.37,6.29,4.01,5600
16404,0.97,Ideal,H,SI2,61.6,56.0,6.39,6.36,3.93,3802
8604,1.03,Premium,H,SI2,62.3,59.0,6.46,6.42,4.01,4153
18770,0.3,Premium,D,VS2,61.0,60.0,4.33,4.29,2.63,911
21064,1.0,Ideal,F,SI1,61.5,57.0,6.41,6.46,3.96,5197
21540,0.56,Very Good,J,SI1,60.3,59.0,5.3,5.34,3.21,957
8520,1.02,Ideal,D,SI1,62.3,56.0,6.49,6.45,4.03,5266
5876,0.3,Good,D,SI1,63.1,56.0,4.24,4.28,2.69,515
19901,0.3,Ideal,F,VS2,62.5,53.3,4.28,4.31,2.69,601
11811,1.05,Ideal,G,VS1,62.2,57.0,6.49,6.51,4.04,7357
3123,0.9,Very Good,E,SI2,61.6,59.0,6.18,6.26,3.83,3924
4475,0.7,Good,H,VS1,59.4,62.0,5.71,5.74,3.4,2421
22392,0.9,Very Good,H,VS2,61.6,63.0,6.14,6.1,3.77,3810
8815,1.02,Premium,D,SI1,62.3,59.0,6.42,6.38,3.99,5998
11498,1.55,Very Good,H,VS2,61.3,61.0,7.39,7.46,4.55,11602
18274,2.08,Ideal,H,SI1,61.7,58.0,8.13,8.21,5.04,17469
7371,0.5,Very Good,I,VVS1,62.8,61.0,4.98,5.05,3.15,1448
20686,0.5,Very Good,D,VS2,60.8,56.0,5.14,5.16,3.13,1758
13621,1.01,Ideal,G,VS1,61.2,57.0,6.42,6.47,3.95,7290
10933,1.2,Ideal,F,VVS1,62.0,56.0,6.76,6.82,4.21,11455
1968,0.5,Ideal,G,VVS2,61.2,56.0,5.13,5.1,3.13,1935
15985,1.21,Very Good,F,VS1,61.1,61.0,6.79,6.87,4.17,9656
12205,0.43,Ideal,G,SI2,62.3,53.0,4.84,4.86,3.02,696
6644,0.36,Ideal,E,VS2,60.2,56.0,4.65,4.62,2.79,1080
14377,0.53,Ideal,D,VS2,62.2,56.0,5.17,5.18,3.22,1809
14219,0.41,Ideal,E,VVS1,61.4,57.0,4.8,4.77,2.94,1279
4108,1.0,Very Good,H,SI1,63.6,54.0,6.33,6.37,4.04,4467
14526,0.75,Ideal,D,VS1,62.4,54.0,5.86,5.84,3.65,3696
13053,3.01,Premium,I,I1,62.7,58.0,9.1,8.97,5.67,8040
13306,0.3,Premium,I,VS1,62.9,59.0,4.3,4.22,2.68,608
2561,0.3,Premium,D,VS2,60.3,60.0,4.31,4.28,2.59,911
5313,0.43,Ideal,E,VVS2,61.7,55.0,4.86,4.87,3.0,1426
25370,0.5,Ideal,H,IF,62.4,54.0,5.1,5.13,3.19,1844
19968,0.37,Ideal,H,IF,61.8,55.0,4.65,4.67,2.88,936
26378,1.6,Ideal,J,VS1,62.1,57.0,7.46,7.54,4.66,8904
16920,0.38,Ideal,F,VVS2,61.7,55.4,4.66,4.68,2.88,1010
15608,0.41,Ideal,E,SI1,61.4,57.0,4.8,4.78,2.94,904
19773,1.0,Very Good,E,SI1,61.2,60.0,6.39,6.42,3.92,5351
11693,0.4,Ideal,D,VS2,61.3,56.0,4.79,4.74,2.92,1050
1603,1.2,Ideal,H,SI1,61.7,56.0,6.8,6.77,4.23,6471
23454,0.35,Ideal,G,VS1,61.1,56.0,4.55,4.58,2.79,923
10378,0.32,Very Good,G,VS2,60.2,57.0,4.42,4.45,2.67,561
24388,2.01,Premium,I,SI2,62.5,60.0,8.04,7.95,5.0,9658
19840,0.56,Ideal,D,VVS2,61.7,58.0,5.26,5.3,3.26,2612
19858,0.32,Ideal,D,VS2,61.7,54.0,4.39,4.42,2.73,912
9972,1.06,Ideal,F,VS2,61.7,56.0,6.56,6.61,4.04,7641
14977,0.5,Very Good,H,VS2,62.9,58.0,5.08,5.1,3.2,1337
25290,0.35,Premium,H,SI1,62.4,58.0,4.54,4.47,2.81,647
18997,0.36,Ideal,I,VS1,62.1,57.0,4.54,4.58,2.83,568
15695,1.61,Ideal,F,SI1,60.9,57.0,7.58,7.51,4.6,10197
22848,0.56,Very Good,H,SI1,61.3,60.0,5.23,5.28,3.22,1197
1719,0.31,Ideal,D,VS2,62.2,54.0,4.34,4.31,2.69,942
13315,0.57,Fair,E,SI1,64.6,59.0,5.22,5.18,3.36,1383
431,0.33,Ideal,D,VS1,61.7,55.0,4.48,4.5,2.77,1007
8636,0.74,Premium,D,VS1,62.3,58.0,5.79,5.77,3.6,3461
15877,0.75,Premium,G,SI1,60.9,58.0,5.87,5.83,3.56,2631
7968,0.55,Premium,G,VS1,62.0,57.0,5.3,5.25,3.27,1881
169,0.9,Very Good,D,SI1,61.0,63.0,6.13,6.1,3.73,4304
26024,0.34,Premium,H,VS2,61.9,56.0,4.49,4.46,2.77,689
25328,0.66,Ideal,D,SI1,62.7,55.0,5.56,5.61,3.5,2079
8910,0.7,Ideal,I,SI1,62.1,58.0,5.68,5.72,3.54,2083
20486,1.5,Good,F,I1,63.7,59.0,7.29,7.18,4.62,3864
10230,0.32,Ideal,I,IF,62.2,57.0,4.35,4.37,2.71,673
1970,0.34,Ideal,G,IF,61.4,56.0,4.5,4.53,2.77,974
19508,2.0,Premium,E,SI2,58.1,60.0,8.32,8.25,4.81,15984
20802,0.32,Premium,G,VS2,58.4,57.0,4.53,4.51,2.64,672
18277,0.3,Ideal,E,VVS2,61.9,57.0,4.32,4.28,2.66,1013
25344,0.31,Premium,D,VS2,61.8,57.0,4.41,4.36,2.71,942
4236,0.5,Fair,F,SI1,65.1,59.0,5.01,4.92,3.23,994
26447,1.0,Good,I,SI1,63.8,58.0,6.28,6.32,4.02,3850
7611,0.9,Very Good,E,SI1,61.6,57.0,6.19,6.25,3.83,4463
12570,0.37,Premium,G,VS1,59.5,58.0,4.67,4.71,2.79,746
6239,2.09,Ideal,H,SI1,60.6,57.0,8.34,8.29,5.04,14383
2667,0.4,Ideal,E,VVS1,61.7,55.0,4.74,4.76,2.93,1778
11033,0.9,Premium,J,VS2,59.8,62.0,6.24,6.21,3.72,2863
